2023-01-31 08:14:06,910 | INFO  | background-preinit | HV000001: Hibernate Validator 6.2.3.Final
2023-01-31 09:12:01,891 | INFO  | restartedMain | Starting ProtocolHandler ["http-nio-9207"]
2023-01-31 09:12:01,909 | INFO  | restartedMain | Tomcat started on port(s): 9207 (http) with context path ''
2023-01-31 09:12:01,922 | INFO  | restartedMain | Started AdminServiceApplication in 6.192 seconds (JVM running for 7.933)
2023-01-31 09:12:06,011 | INFO  | http-nio-9207-exec-1 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-01-31 09:12:06,012 | INFO  | http-nio-9207-exec-1 | Initializing Servlet 'dispatcherServlet'
2023-01-31 09:12:06,013 | INFO  | http-nio-9207-exec-1 | Completed initialization in 1 ms
2023-01-31 09:12:06,032 | INFO  | http-nio-9207-exec-1 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-01-31 09:12:06,295 | INFO  | http-nio-9207-exec-1 | -=====================> GET_LIST_POST_FILTER{"flag":"SAVED","scope":"ALL"}
2023-01-31 09:12:06,299 | INFO  | http-nio-9207-exec-1 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"SAVED","scope":"ALL"}
2023-01-31 09:12:06,330 | INFO  | http-nio-9207-exec-1 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@28efdf3c
2023-01-31 09:12:06,332 | INFO  | http-nio-9207-exec-1 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTcxNjUxNTEyIiwiZXhwIjoxNjc1MzA4OTU0LCJpYXQiOjE2NzUxMjg5NTR9.G-9lziLFSbPV-xFluAdArzDLfyVuOTQ-Uw6UvepvbnPO8oakwBJ1_9ZaQqKMwRq56OTKWHOc1E9uTaMak9DScw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.0","accept":"*/*","postman-token":"091e06d2-a652-49dc-b212-cf78ee33b222","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"44"} | request={"flag":"SAVED","scope":"ALL"} | encrypted=false
2023-01-31 09:12:06,345 | INFO  | http-nio-9207-exec-1 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2684, phoneNumber=0971651512, name=Đỗ Văn Nhu, email=nhudv@vnptepay.com.vn, status=4, personalId=031097003874, personalIdType=CCCD, address=Quang Trung, An Lão, Hải Phòng, lang=VN, password=$2a$10$tbEs9sJqPKdRMyUNUF/vmexx8roBuUms.4hlqKf8k6DLZIGBTMPsm, companyId=3, avatar=https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0971651512%2Favatar.jpg?alt=media&token=e8fef9d8-5100-4476-9208-c1820c00000e]
2023-01-31 09:12:06,503 | INFO  | http-nio-9207-exec-1 | Opened connection [connectionId{localValue:16, serverValue:9156}] to 172.16.10.74:27017
2023-01-31 09:12:06,553 | INFO  | http-nio-9207-exec-1 | Check quyền admin
2023-01-31 09:12:06,559 | INFO  | http-nio-9207-exec-1 | GET LIST POST FILTER 
2023-01-31 09:12:11,110 | INFO  | http-nio-9207-exec-1 | Opened connection [connectionId{localValue:17, serverValue:9160}] to 172.16.10.74:27017
2023-01-31 09:12:22,624 | ERROR | http-nio-9207-exec-1 | CodeService | GET_ECODE | Ecode is not exist | ecode=null | language=EN
2023-01-31 09:12:22,624 | WARN  | http-nio-9207-exec-1 | CodeService | GET_ECODE | Ecode message is empty | ecode=null | language=EN
2023-01-31 09:12:22,624 | WARN  | http-nio-9207-exec-1 | CodeService | GET_ECODE | p_ecode is empty | ecode=null | language=EN
2023-01-31 09:12:22,625 | WARN  | http-nio-9207-exec-1 | CodeService | GET_ECODE | p_message is empty | ecode=null | language=EN
2023-01-31 09:12:22,632 | INFO  | http-nio-9207-exec-1 | ===> GET_LIST_POST_FILTER => response clear: {"data":[{"_id":"post_3e4c35e567fa4c279537e267cbae216b","userId":"1467","groupId":"3","content":"α7R V cho bạn trải nghiệm nắm trọn tầm nhìn của mình mới hoàn toàn, với bộ xử lý AI giúp nhận dạng và theo dõi chủ thể. Các nhà sáng tạo hình ảnh được hưởng lợi từ chất lượng ảnh tĩnh và độ phân giải với chuẩn mực mới cũng như quay video lên đến chuẩn 8K, cùng với độ ổn định hình ảnh 8 bước được cải thiện đáng kể và khả năng kết nối, quy trình làm việc tiên tiến.","status":"ACTIVE","createDate":"Oct 27, 2022, 11:35:00 AM","editDate":"Nov 29, 2022, 9:47:12 AM","reason":"","marketType":"MARKET","category":"6","price":"92000000","postByRole":"USER","countReport":0},{"_id":"post_6d8cc10d42bf4504837a128132865fe2","userId":"1467","groupId":"3","content":"nội dung 1","status":"PENDING","createDate":"Oct 31, 2022, 4:34:50 PM","editDate":"Oct 31, 2022, 4:34:50 PM","reason":"","marketType":"MARKET","category":"1","price":"10000","postByRole":"USER","countReport":5},{"_id":"post_daef23a218914c7d9b498c128e572d93","userId":"2455","groupId":"3","content":"nội dung có các chủ đề #dungtv@123 #epay#social$456 !","status":"PENDING","createDate":"Nov 3, 2022, 10:35:59 AM","editDate":"Nov 22, 2022, 3:09:04 PM","reason":"","marketType":"MARKET","category":"1","price":"10000","postByRole":"USER","countReport":0}],"message":"null_EN","p_ecode":"","p_message":"null_EN"}
2023-01-31 09:12:22,931 | INFO  | SpringApplicationShutdownHook | Opened connection [connectionId{localValue:18, serverValue:9162}] to 172.16.10.74:27017
2023-01-31 09:12:23,004 | INFO  | SpringApplicationShutdownHook | Closing JPA EntityManagerFactory for persistence unit 'default'
2023-01-31 09:12:23,011 | INFO  | SpringApplicationShutdownHook | authen - Shutdown initiated...
2023-01-31 09:12:23,059 | INFO  | SpringApplicationShutdownHook | authen - Shutdown completed.
2023-01-31 09:34:37,482 | INFO  | restartedMain | Starting AdminServiceApplication using Java 11.0.17 on LAPTOP-9DOSIF2G with PID 18332 (D:\code\admin-social-service\target\classes started by dat do in D:\code\admin-social-service)
2023-01-31 09:34:37,485 | INFO  | restartedMain | No active profile set, falling back to 1 default profile: "default"
2023-01-31 09:34:37,488 | INFO  | background-preinit | HV000001: Hibernate Validator 6.2.3.Final
2023-01-31 09:34:37,557 | INFO  | restartedMain | The Class-Path manifest attribute in C:\Users\tien dat\.m2\repository\com\oracle\database\security\oraclepki\21.3.0.0\oraclepki-21.3.0.0.jar referenced one or more files that do not exist: file:/C:/Users/tien%20dat/.m2/repository/com/oracle/database/security/oraclepki/21.3.0.0/osdt_core.jar,file:/C:/Users/tien%20dat/.m2/repository/com/oracle/database/security/oraclepki/21.3.0.0/osdt_cert.jar,file:/C:/Users/tien%20dat/.m2/repository/com/oracle/database/security/oraclepki/oracle.osdt/osdt_core.jar,file:/C:/Users/tien%20dat/.m2/repository/com/oracle/database/security/oraclepki/oracle.osdt/osdt_cert.jar
2023-01-31 09:34:37,558 | INFO  | restartedMain | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-01-31 09:34:37,559 | INFO  | restartedMain | For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-01-31 09:34:38,719 | INFO  | restartedMain | Multiple Spring Data modules found, entering strict repository configuration mode!
2023-01-31 09:34:38,720 | INFO  | restartedMain | Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-01-31 09:34:38,768 | INFO  | restartedMain | Spring Data JPA - Could not safely identify store assignment for repository candidate interface com.epay.ewallet.service.admin.repository.GroupsettingRepository. If you want this repository to be a JPA repository, consider annotating your entities with one of these annotations: javax.persistence.Entity, javax.persistence.MappedSuperclass (preferred), or consider extending one of the following types with your repository: org.springframework.data.jpa.repository.JpaRepository.
2023-01-31 09:34:38,772 | INFO  | restartedMain | Spring Data JPA - Could not safely identify store assignment for repository candidate interface com.epay.ewallet.service.admin.repository.UserGroupRepository. If you want this repository to be a JPA repository, consider annotating your entities with one of these annotations: javax.persistence.Entity, javax.persistence.MappedSuperclass (preferred), or consider extending one of the following types with your repository: org.springframework.data.jpa.repository.JpaRepository.
2023-01-31 09:34:38,775 | INFO  | restartedMain | Spring Data JPA - Could not safely identify store assignment for repository candidate interface com.epay.ewallet.service.admin.repository.UserRepository. If you want this repository to be a JPA repository, consider annotating your entities with one of these annotations: javax.persistence.Entity, javax.persistence.MappedSuperclass (preferred), or consider extending one of the following types with your repository: org.springframework.data.jpa.repository.JpaRepository.
2023-01-31 09:34:38,776 | INFO  | restartedMain | Finished Spring Data repository scanning in 46 ms. Found 0 JPA repository interfaces.
2023-01-31 09:34:38,793 | INFO  | restartedMain | Multiple Spring Data modules found, entering strict repository configuration mode!
2023-01-31 09:34:38,794 | INFO  | restartedMain | Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2023-01-31 09:34:38,834 | INFO  | restartedMain | Finished Spring Data repository scanning in 39 ms. Found 3 MongoDB repository interfaces.
2023-01-31 09:34:39,279 | INFO  | restartedMain | Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@2bb2baf4' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-01-31 09:34:39,284 | INFO  | restartedMain | Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-01-31 09:34:39,883 | INFO  | restartedMain | Tomcat initialized with port(s): 9207 (http)
2023-01-31 09:34:39,891 | INFO  | restartedMain | Initializing ProtocolHandler ["http-nio-9207"]
2023-01-31 09:34:39,892 | INFO  | restartedMain | Starting service [Tomcat]
2023-01-31 09:34:39,892 | INFO  | restartedMain | Starting Servlet engine: [Apache Tomcat/9.0.62]
2023-01-31 09:34:39,995 | INFO  | restartedMain | Initializing Spring embedded WebApplicationContext
2023-01-31 09:34:39,995 | INFO  | restartedMain | Root WebApplicationContext: initialization completed in 2435 ms
2023-01-31 09:34:40,398 | INFO  | restartedMain | authen - Starting...
2023-01-31 09:34:40,404 | WARN  | restartedMain | Registered driver with driverClassName=oracle.jdbc.driver.OracleDriver was not found, trying direct instantiation.
2023-01-31 09:34:40,770 | INFO  | restartedMain | authen - Driver does not support get/set network timeout for connections. (Receiver class oracle.jdbc.driver.T4CConnection does not define or inherit an implementation of the resolved method 'abstract int getNetworkTimeout()' of interface java.sql.Connection.)
2023-01-31 09:34:40,780 | INFO  | restartedMain | authen - Start completed.
2023-01-31 09:34:40,834 | INFO  | restartedMain | HHH000204: Processing PersistenceUnitInfo [name: default]
2023-01-31 09:34:40,918 | INFO  | restartedMain | HHH000412: Hibernate ORM core version 5.6.8.Final
2023-01-31 09:34:41,154 | INFO  | restartedMain | HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-01-31 09:34:41,294 | INFO  | restartedMain | HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2023-01-31 09:34:41,560 | INFO  | restartedMain | HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-01-31 09:34:41,574 | INFO  | restartedMain | Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-01-31 09:34:41,655 | WARN  | restartedMain | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-01-31 09:34:41,903 | INFO  | restartedMain | Cluster created with settings {hosts=[172.16.10.74:27017, 172.16.10.74:27018, 172.16.10.74:27019], mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='ewalletRepl'}
2023-01-31 09:34:41,904 | INFO  | restartedMain | Adding discovered server 172.16.10.74:27017 to client view of cluster
2023-01-31 09:34:41,941 | INFO  | restartedMain | Adding discovered server 172.16.10.74:27018 to client view of cluster
2023-01-31 09:34:41,942 | INFO  | restartedMain | Adding discovered server 172.16.10.74:27019 to client view of cluster
2023-01-31 09:34:42,008 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27019 | Opened connection [connectionId{localValue:4, serverValue:8685}] to 172.16.10.74:27019
2023-01-31 09:34:42,008 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27017 | Opened connection [connectionId{localValue:1, serverValue:9393}] to 172.16.10.74:27017
2023-01-31 09:34:42,008 | INFO  | cluster-rtt-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27017 | Opened connection [connectionId{localValue:3, serverValue:9392}] to 172.16.10.74:27017
2023-01-31 09:34:42,008 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27018 | Opened connection [connectionId{localValue:2, serverValue:8681}] to 172.16.10.74:27018
2023-01-31 09:34:42,008 | INFO  | cluster-rtt-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27019 | Opened connection [connectionId{localValue:6, serverValue:8684}] to 172.16.10.74:27019
2023-01-31 09:34:42,008 | INFO  | cluster-rtt-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27018 | Opened connection [connectionId{localValue:5, serverValue:8682}] to 172.16.10.74:27018
2023-01-31 09:34:42,009 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27017 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=46490400, setName='ewalletRepl', canonicalAddress=172.16.10.74:27017, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000004, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c81c69316ad36930c7a, counter=6}, lastWriteDate=Tue Jan 31 09:33:19 ICT 2023, lastUpdateTimeNanos=336258272370500}
2023-01-31 09:34:42,009 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27019 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27019, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=46185500, setName='ewalletRepl', canonicalAddress=172.16.10.74:27019, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c8cff6f5ffeea1a0590, counter=4}, lastWriteDate=Tue Jan 31 09:33:19 ICT 2023, lastUpdateTimeNanos=336258272424600}
2023-01-31 09:34:42,009 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27018 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27018, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=46471400, setName='ewalletRepl', canonicalAddress=172.16.10.74:27018, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c87bf3189ed1406c326, counter=4}, lastWriteDate=Tue Jan 31 09:33:19 ICT 2023, lastUpdateTimeNanos=336258272370500}
2023-01-31 09:34:42,016 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27017 | Setting max election id to 7fffffff0000000000000004 from replica set primary 172.16.10.74:27017
2023-01-31 09:34:42,017 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27017 | Setting max set version to 1 from replica set primary 172.16.10.74:27017
2023-01-31 09:34:42,017 | INFO  | cluster-ClusterId{value='63d87e4193d608726fdd2890', description='null'}-172.16.10.74:27017 | Discovered replica set primary 172.16.10.74:27017
2023-01-31 09:34:42,198 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:8, serverValue:8686}] to 172.16.10.74:27019
2023-01-31 09:34:42,200 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:7, serverValue:9394}] to 172.16.10.74:27017
2023-01-31 09:34:42,210 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:9, serverValue:8683}] to 172.16.10.74:27018
2023-01-31 09:34:42,335 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:11, serverValue:9395}] to 172.16.10.74:27017
2023-01-31 09:34:42,339 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:10, serverValue:8687}] to 172.16.10.74:27019
2023-01-31 09:34:42,357 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:12, serverValue:8684}] to 172.16.10.74:27018
2023-01-31 09:34:42,446 | INFO  | restartedMain | LiveReload server is running on port 35729
2023-01-31 09:34:42,469 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:13, serverValue:9396}] to 172.16.10.74:27017
2023-01-31 09:34:42,469 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:14, serverValue:8688}] to 172.16.10.74:27019
2023-01-31 09:34:42,473 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:15, serverValue:8685}] to 172.16.10.74:27018
2023-01-31 09:34:43,350 | INFO  | restartedMain | Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3d75d3f2, org.springframework.security.web.context.SecurityContextPersistenceFilter@1df14105, org.springframework.security.web.header.HeaderWriterFilter@2dec95af, org.springframework.web.filter.CorsFilter@386c2ec, org.springframework.security.web.authentication.logout.LogoutFilter@5afe8e7d, com.epay.ewallet.service.admin.authen.JwtRequestFilter@199230de, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@76870c5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@25139610, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@343989ba, org.springframework.security.web.session.SessionManagementFilter@465b8c60, org.springframework.security.web.access.ExceptionTranslationFilter@12d9fe1c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3bf32a9e]
2023-01-31 09:34:43,727 | INFO  | restartedMain | Starting ProtocolHandler ["http-nio-9207"]
2023-01-31 09:34:43,747 | INFO  | restartedMain | Tomcat started on port(s): 9207 (http) with context path ''
2023-01-31 09:34:43,761 | INFO  | restartedMain | Started AdminServiceApplication in 6.918 seconds (JVM running for 10.183)
2023-01-31 09:34:47,113 | INFO  | http-nio-9207-exec-2 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-01-31 09:34:47,114 | INFO  | http-nio-9207-exec-2 | Initializing Servlet 'dispatcherServlet'
2023-01-31 09:34:47,115 | INFO  | http-nio-9207-exec-2 | Completed initialization in 1 ms
2023-01-31 09:34:47,143 | INFO  | http-nio-9207-exec-2 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-01-31 09:34:47,478 | INFO  | http-nio-9207-exec-2 | -=====================> GET_LIST_POST_FILTER{"flag":"SAVED","scope":"ALL"}
2023-01-31 09:34:47,483 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"SAVED","scope":"ALL"}
2023-01-31 09:34:47,515 | INFO  | http-nio-9207-exec-2 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@7b625ab9
2023-01-31 09:34:47,517 | INFO  | http-nio-9207-exec-2 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTcxNjUxNTEyIiwiZXhwIjoxNjc1MzA4OTU0LCJpYXQiOjE2NzUxMjg5NTR9.G-9lziLFSbPV-xFluAdArzDLfyVuOTQ-Uw6UvepvbnPO8oakwBJ1_9ZaQqKMwRq56OTKWHOc1E9uTaMak9DScw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.0","accept":"*/*","postman-token":"e247ce3f-e92d-4e4a-adcf-d97b4d738ffb","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"44"} | request={"flag":"SAVED","scope":"ALL"} | encrypted=false
2023-01-31 09:34:47,537 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2684, phoneNumber=0971651512, name=Đỗ Văn Nhu, email=nhudv@vnptepay.com.vn, status=4, personalId=031097003874, personalIdType=CCCD, address=Quang Trung, An Lão, Hải Phòng, lang=VN, password=$2a$10$tbEs9sJqPKdRMyUNUF/vmexx8roBuUms.4hlqKf8k6DLZIGBTMPsm, companyId=3, avatar=https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0971651512%2Favatar.jpg?alt=media&token=e8fef9d8-5100-4476-9208-c1820c00000e]
2023-01-31 09:34:47,729 | INFO  | http-nio-9207-exec-2 | Opened connection [connectionId{localValue:16, serverValue:9397}] to 172.16.10.74:27017
2023-01-31 09:34:47,814 | INFO  | http-nio-9207-exec-2 | Check quyền admin
2023-01-31 09:34:47,820 | INFO  | http-nio-9207-exec-2 | GET LIST POST FILTER 
2023-01-31 09:34:53,019 | ERROR | http-nio-9207-exec-2 | xxxxxxx | GET_LIST_POST_FILTER | Exception | error=org.springframework.jdbc.BadSqlGrammarException: 
### Error querying database.  Cause: java.sql.SQLSyntaxErrorException: ORA-00903: invalid table name

### The error may exist in com/epay/ewallet/service/admin/mapperDataOne/IUser.xml
### The error may involve defaultParameterMap
### The error occurred while setting parameters
### SQL: SELECT * FROM user WHERE id IN    (      ?    ,     ?    ,     ?    )
### Cause: java.sql.SQLSyntaxErrorException: ORA-00903: invalid table name

; bad SQL grammar []; nested exception is java.sql.SQLSyntaxErrorException: ORA-00903: invalid table name

2023-01-31 09:34:53,035 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => response clear: {"ecode":"8800","message":"System error. Please try again later.","p_ecode":"1111","p_message":"Failure"}
2023-01-31 09:35:09,081 | INFO  | http-nio-9207-exec-3 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-01-31 09:35:09,128 | INFO  | http-nio-9207-exec-3 | -=====================> GET_LIST_POST_FILTER{"flag":"SAVED","scope":"ALL"}
2023-01-31 09:35:09,129 | INFO  | http-nio-9207-exec-3 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"SAVED","scope":"ALL"}
2023-01-31 09:35:09,129 | INFO  | http-nio-9207-exec-3 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@4c141965
2023-01-31 09:35:09,130 | INFO  | http-nio-9207-exec-3 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTcxNjUxNTEyIiwiZXhwIjoxNjc1MzA4OTU0LCJpYXQiOjE2NzUxMjg5NTR9.G-9lziLFSbPV-xFluAdArzDLfyVuOTQ-Uw6UvepvbnPO8oakwBJ1_9ZaQqKMwRq56OTKWHOc1E9uTaMak9DScw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.0","accept":"*/*","postman-token":"d8b3c561-371c-4cf0-aaf5-36c4e7625537","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"44"} | request={"flag":"SAVED","scope":"ALL"} | encrypted=false
2023-01-31 09:35:09,142 | INFO  | http-nio-9207-exec-3 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2684, phoneNumber=0971651512, name=Đỗ Văn Nhu, email=nhudv@vnptepay.com.vn, status=4, personalId=031097003874, personalIdType=CCCD, address=Quang Trung, An Lão, Hải Phòng, lang=VN, password=$2a$10$tbEs9sJqPKdRMyUNUF/vmexx8roBuUms.4hlqKf8k6DLZIGBTMPsm, companyId=3, avatar=https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0971651512%2Favatar.jpg?alt=media&token=e8fef9d8-5100-4476-9208-c1820c00000e]
2023-01-31 09:35:09,222 | INFO  | http-nio-9207-exec-3 | Opened connection [connectionId{localValue:17, serverValue:9401}] to 172.16.10.74:27017
2023-01-31 09:35:09,230 | INFO  | http-nio-9207-exec-3 | Check quyền admin
2023-01-31 09:35:09,231 | INFO  | http-nio-9207-exec-3 | GET LIST POST FILTER 
2023-01-31 09:35:12,356 | ERROR | http-nio-9207-exec-3 | xxxxxxx | GET_LIST_POST_FILTER | Exception | error=org.springframework.jdbc.BadSqlGrammarException: 
### Error querying database.  Cause: java.sql.SQLSyntaxErrorException: ORA-00903: invalid table name

### The error may exist in com/epay/ewallet/service/admin/mapperDataOne/IUser.xml
### The error may involve defaultParameterMap
### The error occurred while setting parameters
### SQL: SELECT * FROM user WHERE id IN    (      ?    ,     ?    ,     ?    )
### Cause: java.sql.SQLSyntaxErrorException: ORA-00903: invalid table name

; bad SQL grammar []; nested exception is java.sql.SQLSyntaxErrorException: ORA-00903: invalid table name

2023-01-31 09:35:12,367 | INFO  | http-nio-9207-exec-3 | ===> GET_LIST_POST_FILTER => response clear: {"ecode":"8800","message":"System error. Please try again later.","p_ecode":"1111","p_message":"Failure"}
2023-01-31 09:35:25,493 | INFO  | SpringApplicationShutdownHook | Opened connection [connectionId{localValue:18, serverValue:9407}] to 172.16.10.74:27017
2023-01-31 09:35:25,506 | INFO  | SpringApplicationShutdownHook | Closing JPA EntityManagerFactory for persistence unit 'default'
2023-01-31 09:35:25,510 | INFO  | SpringApplicationShutdownHook | authen - Shutdown initiated...
2023-01-31 09:35:25,575 | INFO  | SpringApplicationShutdownHook | authen - Shutdown completed.
2023-01-31 09:35:32,517 | INFO  | restartedMain | Starting AdminServiceApplication using Java 11.0.17 on LAPTOP-9DOSIF2G with PID 11688 (D:\code\admin-social-service\target\classes started by dat do in D:\code\admin-social-service)
2023-01-31 09:35:32,519 | INFO  | background-preinit | HV000001: Hibernate Validator 6.2.3.Final
2023-01-31 09:35:32,521 | INFO  | restartedMain | No active profile set, falling back to 1 default profile: "default"
